1,436001001,2,监控模块故障,0,0,1800,0,1,
2,436101001,3,总电流,0,0,1800,0,1,A
3,436102001,3,总有功功率,0,0,1800,0,1,KW
4,436103001,3,总正向有功电能,0,0,1800,0,1,KWH
5,436104001,3,总反向有功电能,0,0,1800,0,1,KWH
6,436105001,3,第1路电压,0,0,1800,0,1,V
7,436105002,3,第2路电压,0,0,1800,0,1,V
8,436105003,3,第3路电压,0,0,1800,0,1,V
9,436105004,3,第4路电压,0,0,1800,0,1,V
10,436105005,3,第5路电压,0,0,1800,0,1,V
11,436105006,3,第6路电压,0,0,1800,0,1,V
12,436106001,3,第1路电流,0,0,1800,0,1,A
13,436106002,3,第2路电流,0,0,1800,0,1,A
14,436106003,3,第3路电流,0,0,1800,0,1,A
15,436106004,3,第4路电流,0,0,1800,0,1,A
16,436106005,3,第5路电流,0,0,1800,0,1,A
17,436106006,3,第6路电流,0,0,1800,0,1,A
18,436107001,3,第1路有功功率,0,0,1800,0,1,KW
19,436107002,3,第2路有功功率,0,0,1800,0,1,KW
20,436107003,3,第3路有功功率,0,0,1800,0,1,KW
21,436107004,3,第4路有功功率,0,0,1800,0,1,KW
22,436107005,3,第5路有功功率,0,0,1800,0,1,KW
23,436107006,3,第6路有功功率,0,0,1800,0,1,KW
24,436108001,3,第1路正向有功电能,0,0,1800,0,1,KWH
25,436108002,3,第2路正向有功电能,0,0,1800,0,1,KWH
26,436108003,3,第3路正向有功电能,0,0,1800,0,1,KWH
27,436108004,3,第4路正向有功电能,0,0,1800,0,1,KWH
28,436108005,3,第5路正向有功电能,0,0,1800,0,1,KWH
29,436108006,3,第6路正向有功电能,0,0,1800,0,1,KWH
30,436109001,3,第1路反向有功电能,0,0,1800,0,1,KWH
31,436109002,3,第2路反向有功电能,0,0,1800,0,1,KWH
32,436109003,3,第3路反向有功电能,0,0,1800,0,1,KWH
33,436109004,3,第4路反向有功电能,0,0,1800,0,1,KWH
34,436109005,3,第5路反向有功电能,0,0,1800,0,1,KWH
35,436109006,3,第6路反向有功电能,0,0,1800,0,1,KWH
36,436110001,3,第1路正向有功最大需量,0,0,1800,0,1,KWH
37,436110002,3,第2路正向有功最大需量,0,0,1800,0,1,KWH
38,436110003,3,第3路正向有功最大需量,0,0,1800,0,1,KWH
39,436110004,3,第4路正向有功最大需量,0,0,1800,0,1,KWH
40,436110005,3,第5路正向有功最大需量,0,0,1800,0,1,KWH
41,436110006,3,第6路正向有功最大需量,0,0,1800,0,1,KWH
42,436111001,3,第1路反向有功最大需量,0,0,1800,0,1,KWH
43,436111002,3,第2路反向有功最大需量,0,0,1800,0,1,KWH
44,436111003,3,第3路反向有功最大需量,0,0,1800,0,1,KWH
45,436111004,3,第4路反向有功最大需量,0,0,1800,0,1,KWH
46,436111005,3,第5路反向有功最大需量,0,0,1800,0,1,KWH
47,436111006,3,第6路反向有功最大需量,0,0,1800,0,1,KWH
48,436112001,3,第1路正向有功最小需量,0,0,1800,0,1,KWH
49,436112002,3,第2路正向有功最小需量,0,0,1800,0,1,KWH
50,436112003,3,第3路正向有功最小需量,0,0,1800,0,1,KWH
51,436112004,3,第4路正向有功最小需量,0,0,1800,0,1,KWH
52,436112005,3,第5路正向有功最小需量,0,0,1800,0,1,KWH
53,436112006,3,第6路正向有功最小需量,0,0,1800,0,1,KWH
54,436113001,3,第1路反向有功最小需量,0,0,1800,0,1,KWH
55,436113002,3,第2路反向有功最小需量,0,0,1800,0,1,KWH
56,436113003,3,第3路反向有功最小需量,0,0,1800,0,1,KWH
57,436113004,3,第4路反向有功最小需量,0,0,1800,0,1,KWH
58,436113005,3,第5路反向有功最小需量,0,0,1800,0,1,KWH
59,436113006,3,第6路反向有功最小需量,0,0,1800,0,1,KWH